"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"24","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2264","426.5153784600285","97.91371932060191","81857","0","2","2","2","2","2"
"0","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","371","78.64424513854767","157.08869495366838","84520","0","2","2","2","2","2"
"1","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","372","78.77896583921276","157.39976652688463","86547","0","2","2","2","2","2"
"2","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","373","78.77965453403573","157.31335709424042","85304","0","2","2","2","2","2"
"3","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","374","78.85950428504005","157.39921381514682","83639","0","2","2","2","2","2"
"4","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","375","78.7585007739401","157.3324144858527","88537","0","2","2","2","2","2"
"5","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","376","79.03705676865933","157.52511212705798","85463","0","2","2","2","2","2"
"6","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","377","78.6778050509533","157.08148745002796","87672","0","2","2","2","2","2"
"7","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","378","78.9177545405335","157.60600043068226","85541","0","2","2","2","2","2"
"8","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","379","78.84659285711203","157.52229725093696","88880","0","2","2","2","2","2"
"9","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","380","79.01326679289028","157.70427510777847","86966","0","2","2","2","2","2"
"10","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","381","78.76146816951986","156.9066869359349","84147","0","2","2","2","2","2"
"11","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","382","78.94582959551077","157.0507946415801","85657","0","2","2","2","2","2"
"12","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","383","78.65489607208983","157.12738272108282","86115","0","2","2","2","2","2"
"13","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","384","78.87032263865089","156.72049821001943","86190","0","2","2","2","2","2"
"14","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","385","78.74915114618813","157.1528248676297","86234","0","2","2","2","2","2"
"15","3","1125_Stream_3_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","1","24","386","78.64447235896506","157.595897706746","85432","0","1","2","2","2","2"
